"fit_id","seed","objective","matched","ari","iterations","last_moves","selected"
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",11,31.8980912237351,124,0.632709649088646,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",12,31.8882351822314,126,0.680109369827184,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",13,31.8882351822313,126,0.680109369827184,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",14,31.8882351822314,126,0.680109369827184,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",15,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",16,31.7821352909329,117,0.480274562291262,3,0,TRUE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",17,31.8882351822314,126,0.680109369827184,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",18,31.8999022855178,122,0.587046861161047,2,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",19,31.8980912237351,124,0.632709649088646,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",20,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",21,31.8882351822314,126,0.680109369827184,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",22,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",23,31.8882351822313,126,0.680109369827184,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",24,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",25,31.8882351822313,126,0.680109369827184,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",26,31.8980912237351,124,0.632709649088646,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",27,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",28,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",29,31.8882351822313,126,0.680109369827184,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",30,31.7821352909331,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",31,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",32,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",33,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",34,31.8980912237351,124,0.632709649088646,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",35,31.8882351822314,126,0.680109369827184,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",36,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",37,31.898091223735,124,0.632709649088646,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",38,31.782135290933,117,0.480274562291262,2,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",39,31.782135290933,117,0.480274562291262,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",40,31.8980912237351,124,0.632709649088646,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",41,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",42,31.782135290933,117,0.480274562291262,2,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",43,31.8882351822314,126,0.680109369827184,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",44,31.8980912237351,124,0.632709649088646,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",45,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",46,31.782135290933,117,0.480274562291262,2,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",47,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",48,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",49,31.8882351822314,126,0.680109369827184,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",50,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",51,31.782135290933,117,0.480274562291262,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",52,31.8882351822314,126,0.680109369827184,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",53,31.8882351822314,126,0.680109369827184,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",54,31.7821352909329,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",55,31.8882351822313,126,0.680109369827184,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",56,31.8882351822314,126,0.680109369827184,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",57,31.8882351822313,126,0.680109369827184,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",58,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",59,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",60,31.782135290933,117,0.480274562291262,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",61,31.782135290933,117,0.480274562291262,2,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",62,31.8999022855178,122,0.587046861161047,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",63,31.8980912237351,124,0.632709649088646,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",64,31.8980912237351,124,0.632709649088646,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",65,31.8882351822313,126,0.680109369827184,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",66,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",67,31.7821352909331,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",68,31.782135290933,117,0.480274562291262,5,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",69,31.8882351822313,126,0.680109369827184,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",70,31.8882351822314,126,0.680109369827184,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",71,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",72,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",73,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",74,31.7821352909329,117,0.480274562291262,2,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",75,31.8882351822313,126,0.680109369827184,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",76,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",77,31.8980912237351,124,0.632709649088646,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",78,31.8882351822314,126,0.680109369827184,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",79,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",80,31.782135290933,117,0.480274562291262,9,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",81,31.8882351822313,126,0.680109369827184,2,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",82,31.8980912237351,124,0.632709649088646,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",83,31.8882351822313,126,0.680109369827184,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",84,31.7821352909331,117,0.480274562291262,2,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",85,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",86,31.898091223735,124,0.632709649088646,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",87,31.8882351822314,126,0.680109369827184,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",88,31.7821352909329,117,0.480274562291262,2,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",89,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",90,31.782135290933,117,0.480274562291262,4,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",91,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",92,31.8882351822313,126,0.680109369827184,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",93,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",94,31.9672047389115,112,0.384128542725611,6,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",95,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",96,31.782135290933,117,0.480274562291262,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",97,31.8882351822313,126,0.680109369827184,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",98,31.782135290933,117,0.480274562291262,2,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",99,31.8980912237351,124,0.632709649088646,3,0,FALSE
"no_components_or_four_labels__equal_domains__sqrt_hamming__energy",100,31.8882351822314,126,0.680109369827184,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",1,32.9479681078174,126,0.680101952432046,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",2,32.9468726934698,129,0.754373152541918,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",3,32.9465334336468,131,0.805989846809123,5,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",4,32.9465334336469,131,0.805989846809123,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",5,32.9455423274255,129,0.754361761598834,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",6,32.9423819701038,124,0.63270356579792,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",7,32.9465334336467,131,0.805989846809123,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",8,32.9465334336469,131,0.805989846809123,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",9,32.9299054020775,120,0.543013385467406,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",10,32.9442606089494,125,0.656191096122399,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",11,32.9111990070507,121,0.564825417741791,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",12,32.9465334336468,131,0.805989846809123,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",13,32.9465334336468,131,0.805989846809123,5,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",14,32.9000068014215,124,0.632758308161156,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",15,33.0153485967725,107,0.298448371163928,5,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",16,32.9423819701038,124,0.63270356579792,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",17,32.9104168793089,123,0.609675690682355,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",18,32.9105032306845,122,0.587046861161047,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",19,32.9468726934698,129,0.754373152541918,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",20,32.9605992600305,124,0.63270356579792,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",21,32.9465334336469,131,0.805989846809123,5,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",22,33.0191967214073,112,0.384085714474941,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",23,32.9465334336468,131,0.805989846809123,5,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",24,32.9357691580522,129,0.754373152541918,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",25,32.9465334336468,131,0.805989846809123,5,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",26,32.9328446193176,119,0.521651763908076,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",27,32.9423819701036,124,0.63270356579792,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",28,32.9104766531978,122,0.58703181511815,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",29,32.9111990070506,121,0.564825417741791,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",30,32.951704570325,127,0.70442621366831,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",31,33.0258049799584,109,0.331398379810473,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",32,32.9517045703251,127,0.70442621366831,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",33,32.9479681078173,126,0.680101952432046,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",34,32.9104766531978,122,0.58703181511815,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",35,32.9465334336466,131,0.805989846809123,5,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",36,33.0258049799583,109,0.331398379810473,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",37,32.9299054020778,120,0.543013385467406,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",38,32.9000068014215,124,0.632758308161156,3,0,TRUE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",39,32.9493098544216,126,0.680093474987822,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",40,32.9465334336469,131,0.805989846809123,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",41,32.9423819701039,124,0.63270356579792,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",42,33.0330715033816,111,0.366049191366264,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",43,32.9493098544215,126,0.680093474987822,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",44,32.9328446193176,119,0.521651763908076,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",45,32.9493098544216,126,0.680093474987822,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",46,32.9423819701038,124,0.63270356579792,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",47,32.9249478049432,127,0.704453625952981,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",48,32.9423819701039,124,0.63270356579792,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",49,32.9493098544215,126,0.680093474987822,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",50,32.9605992600304,124,0.63270356579792,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",51,32.9423819701039,124,0.63270356579792,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",52,32.9479681078173,126,0.680101952432046,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",53,32.9465334336469,131,0.805989846809123,6,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",54,32.9428229520977,122,0.587009928007509,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",55,32.9457513240177,123,0.609652418061975,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",56,32.9493098544216,126,0.680093474987822,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",57,32.9442606089495,125,0.656191096122399,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",58,32.9104766531979,122,0.58703181511815,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",59,32.9465334336468,131,0.805989846809123,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",60,33.0258049799585,109,0.331398379810473,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",61,33.0078417609421,115,0.440618363712426,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",62,32.9428229520978,122,0.587009928007509,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",63,32.9376766948008,123,0.60966276179142,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",64,32.9398571496511,126,0.680101952432046,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",65,32.9465334336468,131,0.805989846809123,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",66,33.069670391258,116,0.460114543894976,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",67,32.9104766531979,122,0.58703181511815,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",68,34.4131615690908,90,0.0860267709348126,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",69,32.9111990070506,121,0.564825417741791,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",70,32.9465334336468,131,0.805989846809123,5,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",71,32.9493098544216,126,0.680093474987822,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",72,33.4030944896081,114,0.421495210539944,5,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",73,32.9517045703249,127,0.70442621366831,2,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",74,32.900280203531,125,0.656232090438534,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",75,34.3769100508847,81,0.0231789778819185,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",76,32.9249478049433,127,0.704453625952981,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",77,32.9517918243443,127,0.70442621366831,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",78,33.0622203735851,115,0.440451617975337,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",79,32.9493098544216,126,0.680093474987822,5,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",80,32.9465334336467,131,0.805989846809123,10,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",81,32.900280203531,125,0.656232090438534,2,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",82,32.9605992600305,124,0.63270356579792,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",83,32.9455423274254,129,0.754361761598834,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",84,33.0071242374522,114,0.421395608555237,2,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",85,32.9299054020777,120,0.543013385467406,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",86,32.9423819701039,124,0.63270356579792,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",87,32.9465334336468,131,0.805989846809123,5,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",88,32.9462628791821,128,0.729182352662061,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",89,32.9455423274255,129,0.754361761598834,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",90,34.2927896390976,73,-0.00393530146304067,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",91,33.0153485967724,107,0.298448371163928,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",92,34.3265077928095,74,-0.00182618074731812,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",93,32.9975149276635,112,0.384226413507358,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",94,32.9111990070506,121,0.564825417741791,4,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",95,32.9465334336469,131,0.805989846809123,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",96,33.0198195549304,108,0.314710753742723,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",97,32.9465334336468,131,0.805989846809123,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",98,32.9975149276636,112,0.384226413507358,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",99,32.9423819701039,124,0.63270356579792,3,0,FALSE
"no_components_or_four_labels__unique_profiles__sqrt_hamming__energy",100,32.9465334336469,131,0.805989846809123,5,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",1,33.3309473591613,87,0.0614482022329376,5,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",2,32.441760766785,128,0.729186838037711,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",3,33.0786375383426,102,0.223084153541853,6,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",4,32.4381841601269,134,0.886593983196741,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",5,32.5280693413643,115,0.440451617975337,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",6,32.4191247210789,126,0.680109369827184,6,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",7,32.4417607667849,128,0.729186838037711,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",8,32.4504828239226,130,0.779958474859348,3,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",9,32.561176874226,117,0.480154049379412,5,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",10,32.438184160127,134,0.886593983196741,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",11,32.5611768742259,117,0.480154049379412,5,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",12,32.4452046976931,129,0.754361761598834,3,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",13,32.8116487235523,120,0.543002789188638,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",14,32.438184160127,134,0.886593983196741,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",15,33.3954962971609,80,0.0186663592880617,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",16,32.4191247210788,126,0.680109369827184,4,0,TRUE
"no_morph__equal_features__sqrt_hamming__energy",17,32.5611768742259,117,0.480154049379412,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",18,32.4224969949866,127,0.704436004353702,2,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",19,32.4417607667848,128,0.729186838037711,5,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",20,32.4224969949866,127,0.704436004353702,3,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",21,32.6307335412603,130,0.779983983405476,5,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",22,32.6701499205582,111,0.366128962429392,6,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",23,32.419124721079,126,0.680109369827184,5,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",24,32.451130096012,128,0.729182352662061,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",25,32.4560585543881,134,0.886593607531598,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",26,33.0305742222775,105,0.267320781488531,6,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",27,32.419124721079,126,0.680109369827184,5,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",28,32.4212447036701,132,0.83242936038251,3,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",29,32.5373171385411,116,0.460164608685144,9,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",30,32.9759969911572,113,0.402313323048824,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",31,32.561176874226,117,0.480154049379412,3,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",32,32.4511300960119,128,0.729182352662061,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",33,32.4504828239226,130,0.779958474859348,3,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",34,32.4365120327853,132,0.832429915469811,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",35,32.4668638224077,131,0.805983420138755,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",36,32.5611768742259,117,0.480154049379412,5,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",37,32.4191247210789,126,0.680109369827184,6,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",38,32.419124721079,126,0.680109369827184,3,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",39,32.4417607667849,128,0.729186838037711,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",40,32.4332884201655,128,0.729182352662061,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",41,32.980206075752,105,0.267539019148198,9,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",42,32.5277910316791,119,0.521651763908076,3,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",43,32.441760766785,128,0.729186838037711,7,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",44,32.4365120327853,132,0.832429915469811,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",45,32.5611768742259,117,0.480154049379412,3,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",46,32.4191247210789,126,0.680109369827184,3,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",47,32.5611768742259,117,0.480154049379412,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",48,32.5610688076489,116,0.460066258337687,3,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",49,32.4332884201655,128,0.729182352662061,3,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",50,32.6838977034961,120,0.543043657842143,4,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",51,32.5610688076489,116,0.460066258337687,3,0,FALSE
"no_morph__equal_features__sqrt_hamming__energy",52,32.447194629882,130,0.779958474859348,4,0,FALSE
